query_id,clarity-score-k10,clarity-score-k100,wig-norm-k100,wig-no-norm-k100,wig-norm-k1000,wig-no-norm-k1000,nqc-norm-k100,nqc-no-norm-k100,smv-norm-k100,smv-no-norm-k100,sigma-x0.5,sigma-max,RSD
2024-105741,8.78546786210173,7.268114077234604,0.06313799302685098,46.50247304071049,0.0,46.50247304071049,0.037220966202753,37.24381731854893,0.0308222438452228,30.841166585147427,1.730866977392719,37.24381731854893,30.841166585147427
2024-121840,8.139548233176765,6.6816056624960884,0.04911154551387718,37.44196894079284,0.0,37.44196894079284,0.0307270669706238,25.12690369236226,0.0232227654089494,18.99029902394709,1.1504818871557587,25.12690369236226,18.99029902394709
2024-127266,7.509931821742389,7.165578545181672,0.04651889944278248,62.11724013928227,0.0,62.11724013928227,0.0273240062087399,42.50013382848651,0.020832021430209,32.40241170852123,1.6972918552355412,42.50013382848651,32.40241170852123
2024-129925,8.077324236586357,8.116774709580788,0.06141323450895178,53.60953120242028,0.0,53.60953120242028,0.0588798988077271,60.79894162463932,0.0487017392586535,50.28905045972482,3.156523772328199,60.79894162463932,50.28905045972482
2024-141577,7.21819049660681,7.007981029114443,0.06560849062943742,30.70317696108575,0.0,30.70317696108575,0.0371386301431951,26.00224633439356,0.0309094807177804,21.64096867851704,1.140273933378834,26.00224633439356,21.64096867851704
2024-142395,8.978006237917747,7.04527387456176,0.03798602685902306,33.06887577720104,0.0,33.06887577720104,0.0521238206060265,41.22433764453399,0.0398214482438284,31.49448388110133,1.723676148653804,42.03975793071639,31.49448388110133
2024-143869,6.648517157949607,6.842839652479914,0.053492853206518774,37.447345752771895,0.0,37.447345752771895,0.057594637021505,51.22036136468876,0.0478855113004499,42.585791312932855,2.156766286049697,51.22036136468876,42.585791312932855
2024-145979,6.729513925697557,6.965213469392078,0.059736113726419765,43.757036038902285,0.0,43.757036038902285,0.0526363958204885,54.16223864216448,0.0448901477240923,46.19143951280784,2.303212668875044,54.16223864216448,46.19143951280784
2024-152259,11.013268682237271,8.931414707361688,0.06510267085431945,48.69714036222193,0.0,48.69714036222193,0.0736270060135264,83.93263907466505,0.0625972638395036,71.359054745991,3.585424646290856,83.93263907466505,71.359054745991
2024-152817,6.319574468612851,6.519270065609208,0.04165004213704871,60.7408181897334,0.0,60.7408181897334,0.0305536499782034,50.51877844659983,0.0250370797654753,41.397433253448206,1.855853698358808,50.51877844659983,41.397433253448206
2024-153051,7.856294228039345,6.985774091905891,0.056159521625661984,40.31308430716359,0.0,40.31308430716359,0.0725341392103034,58.11483861214312,0.0581071849157757,46.55586611147897,2.924074869132501,58.11483861214312,46.55586611147897
2024-158261,10.861574102750644,9.484100652696673,0.042827418281504666,47.72912279248638,0.0,47.72912279248638,0.0442931788228931,51.74086840712177,0.0345752486283444,40.3889139809956,2.114074570907426,51.74086840712177,40.3889139809956
2024-158677,7.118707526025717,5.352571333509247,0.023083000392758516,34.363010298241505,0.0,34.363010298241505,0.0399114483190244,34.03917661401307,0.0216172046040782,18.43661095778201,1.371477509604371,82.6981846304462,18.43661095778201
2024-158743,10.29280315753096,7.391739356744513,0.05138259922494182,36.58738600376107,0.0,36.58738600376107,0.0743774829685462,55.9684195243856,0.0617438866990906,46.46174643073403,2.7212776793583666,55.9684195243856,46.46174643073403
2024-18963,7.275399744324187,6.7878060014247446,0.050824714050181644,56.81817910109762,0.0,56.81817910109762,0.046472843354705,59.279130445636056,0.0373555472057836,47.64942697347509,2.6405023370648832,59.279130445636056,47.64942697347509
2024-19025,7.891835929014704,7.561236199483977,0.049477456096628535,33.35617030897621,0.0,33.35617030897621,0.0451013063780276,30.16326368579428,0.034402024133614,23.00769996704113,1.504406856702806,31.169347171690188,23.00769996704113
2024-213469,7.0209720827732,7.0971784067510955,0.04368781967274566,47.70274089159479,0.0,47.70274089159479,0.0600750065842949,72.04364865116261,0.0494451369003665,59.29600798895115,2.865742473151472,72.04364865116261,59.29600798895115
2024-213789,6.324362751171465,6.002520577262962,0.04482093075723502,32.313591581142326,0.0,32.313591581142326,0.04801296217751,36.21946102931332,0.0360222448068213,27.174042858371944,1.5514712504048949,47.3186539607805,27.174042858371944
2024-213817,6.330127940946901,6.282407772118098,0.03966542724761948,36.79937780577757,0.0,36.79937780577757,0.0337520182577069,33.07221942298721,0.027145787833924,26.59904497558148,1.2420532715728585,33.07221942298721,26.59904497558148
2024-213978,6.879247215182321,7.010382706892428,0.04955052796866609,35.62741653993151,0.0,35.62741653993151,0.0503360235068276,41.55759228713418,0.0367955992009262,30.378571905773978,1.7933424764415329,55.17671357633922,30.378571905773978
2024-214096,7.387032385510382,8.273581426908317,0.044736597691938766,36.363881816207005,0.0,36.363881816207005,0.0409958541999632,31.12815799866498,0.0290147212719596,22.0308820407893,1.4907683970819174,35.58082828894578,22.0308820407893
2024-214257,7.265522438523665,7.638297205547114,0.061212607439989575,54.49451139874901,0.0,54.49451139874901,0.024499673656583,28.16391779178496,0.0203490894007808,23.39255979710902,1.3350977453442945,28.16391779178496,23.39255979710902
