query_id,clarity-score-k10,clarity-score-k100,wig-norm-k100,wig-no-norm-k100,wig-norm-k1000,wig-no-norm-k1000,nqc-norm-k100,nqc-no-norm-k100,smv-norm-k100,smv-no-norm-k100,sigma-x0.5,sigma-max,RSD
2024-105741,5.913145679204766,6.462592945625425,0.05512041823613501,0.0292533513452561,0.0,0.0292533513452561,0.0190914801511873,0.0120172673488443,0.0150460560007417,0.0094708464757433,0.0005584897765636,0.0120172673488443,0.0094708464757433
2024-121840,5.766901558983078,5.4713253687840595,0.04779156704673348,0.0250981861691913,0.0,0.0250981861691913,0.023954547285321,0.0131307488135444,0.0178436370702587,0.0097810371241369,0.0006012156873656,0.0135709908153988,0.0097810371241369
2024-127266,6.48297677614229,6.600722954797676,0.047680140499249464,0.0245960038264904,0.0,0.0245960038264904,0.02050452137856,0.0126283892158699,0.0172831569613049,0.0106444051512729,0.0005043292862874,0.0126283892158699,0.0106444051512729
2024-129925,8.670520547046642,7.7925717211883585,0.06599667491391005,0.0311005755128093,0.0,0.0311005755128093,0.0584385493466347,0.0350069929530929,0.0504669665747684,0.0302317008720996,0.001817472516814,0.0350069929530929,0.0302317008720996
2024-141577,6.775534499117982,7.022572641515235,0.05009820855930772,0.0233902506692609,0.0,0.0233902506692609,0.0240731864227585,0.0128401508780699,0.0189851287410602,0.0101262837911783,0.0005630778648361,0.0128401508780699,0.0101262837911783
2024-142395,6.057093947160468,5.871332852495189,0.04683706495208156,0.0216366452077291,0.0,0.0216366452077291,0.031627494116916,0.0163663834351361,0.0247255582927227,0.012794815996822,0.0006843128690172,0.0163663834351361,0.012794815996822
2024-143869,7.070619617781872,7.045117626512757,0.05896332654482654,0.0257247241793249,0.0,0.0257247241793249,0.0129124006031691,0.0078885515950331,0.0100709889553345,0.0061526526653507,0.0003321679440094,0.0078885515950331,0.0061526526653507
2024-145979,7.529913692695956,7.182025403108002,0.052419654615775586,0.0285650229711518,0.0,0.0285650229711518,0.0349240862465389,0.0234596860227476,0.0286739613867486,0.0192612664627174,0.0009976073258788,0.0234596860227476,0.0192612664627174
2024-152259,8.753075179903503,7.8983259566284625,0.054476746714553693,0.0228879797896099,0.0,0.0228879797896099,0.0296245285351602,0.0158726407907789,0.023966985456338,0.012841363889885,0.0006780456103894,0.0158726407907789,0.012841363889885
2024-152817,6.122684643873432,6.329245924680228,0.0426927034127736,0.0234060131129717,0.0,0.0234060131129717,0.0192401146104987,0.0122586939536151,0.0149577293717161,0.0095302044879094,0.0004503343748684,0.0122586939536151,0.0095302044879094
2024-153051,7.988521763836526,7.1307006518778975,0.04189753350197273,0.0279301015809853,0.0,0.0279301015809853,0.0445790902893232,0.0247458436579943,0.0327701135396666,0.0181906831441451,0.0012450985201687,0.0265376202693903,0.0181906831441451
2024-158261,6.756769963687969,6.398278036481645,0.04804112752910586,0.0233124365285498,0.0,0.0233124365285498,0.0221384852418698,0.0126313270552859,0.0184622319871833,0.0105338051746931,0.0005161020320393,0.0126313270552859,0.0105338051746931
2024-158677,6.464320620650469,6.120377199340914,0.03877321881061941,0.0201721207294498,0.0,0.0201721207294498,0.0520506934477073,0.0260596413642455,0.0381766586170382,0.0191134827635821,0.0010499728722787,0.0273187703010962,0.0191134827635821
2024-158743,7.15321315035205,7.299742830624584,0.05457579365931866,0.0247798860797424,0.0,0.0247798860797424,0.0254083170951927,0.01294927309078,0.0203168266811533,0.0103544101739063,0.0006296152030968,0.01294927309078,0.0103544101739063
2024-18963,7.235817052098976,6.535297440840808,0.054219989375881,0.0228783810179745,0.0,0.0228783810179745,0.0282286164720575,0.0144987362620195,0.0223937832465827,0.0115018586731809,0.000645825043258,0.0144987362620195,0.0115018586731809
2024-19025,6.798391833986395,6.796483432464443,0.05481127674024745,0.0266043909541368,0.0,0.0266043909541368,0.0207254907667188,0.0110553162585065,0.0165565652326255,0.0088315430916209,0.0005513890590741,0.0110553162585065,0.0088315430916209
2024-213469,6.844726188912221,6.912603377313142,0.048096210732889895,0.0207120160683801,0.0,0.0207120160683801,0.0201706340782318,0.010502688001169,0.0168049994097598,0.0087502289207166,0.0004177744971377,0.010502688001169,0.0087502289207166
2024-213789,7.066319268190085,6.116462898387695,0.04977614113157736,0.0257286854666464,0.0,0.0257286854666464,0.0382843074251291,0.022995171020149,0.0311977544206267,0.0187386881622425,0.0009850049040495,0.022995171020149,0.0187386881622425
2024-213817,6.304064286631906,5.956403633488556,0.04383391634872472,0.0213968752193166,0.0,0.0213968752193166,0.0209055987475575,0.0119106669816387,0.0153944669397349,0.00877077816776,0.0004473144877865,0.0119106669816387,0.00877077816776
2024-213978,6.745238278664602,6.519355883332401,0.0461188053606232,0.0219122372115286,0.0,0.0219122372115286,0.0384134453484448,0.0195055016838737,0.0284159586042066,0.0144289980598076,0.0008417245265872,0.0200581102794411,0.0144289980598076
2024-214096,5.678499359951952,6.022762243563538,0.05291753806502836,0.0264971511864997,0.0,0.0264971511864997,0.0258361458380406,0.0142945390601585,0.0189587117634835,0.010489414618274,0.000684584262347,0.0168426349712718,0.010489414618274
2024-214257,7.241239710926144,6.552502901115445,0.049269927562876716,0.0244808577508419,0.0,0.0244808577508419,0.0378806209525223,0.0195624716437468,0.0308607787178926,0.0159372548124114,0.0009273500930522,0.0195624716437468,0.0159372548124114
2024-214467,7.177089259857763,6.782584472878191,0.062158085307503406,0.0217829750843455,0.0,0.0217829750843455,0.0421393492780559,0.0210922048635129,0.0352627721243459,0.0176502396559169,0.0009179203953944,0.0210922048635129,0.0176502396559169
2024-215044,6.741095924530945,5.702398493267711,0.046226642222142116,0.0237620676289386,0.0,0.0237620676289386,0.0292786598781234,0.0154788261206429,0.0224419621193897,0.0118644511360181,0.0006957214961086,0.0154788261206429,0.0118644511360181
2024-215952,7.436040996130139,7.932148793541358,0.06082047213718271,0.0305254408279229,0.0,0.0305254408279229,0.0213767773885713,0.0125007828521896,0.0173852855969506,0.010166625030533,0.0006525355532665,0.0125007828521896,0.010166625030533
2024-216592,5.8950473235735865,5.615406161002298,0.0445341120962065,0.0253787005236096,0.0,0.0253787005236096,0.0233046397719189,0.0143538836842298,0.0174783742055208,0.0107653477071888,0.0005914414735821,0.0155249035517132,0.0107653477071888
2024-217279,7.143981685026611,6.483949268121381,0.04257465681377656,0.0238594228671973,0.0,0.0238594228671973,0.0202255375218125,0.0121316129472506,0.0160166970190854,0.0096070805890509,0.0004825696524492,0.0121316129472506,0.0096070805890509
2024-217812,8.934549835124153,7.969695754605972,0.04712441022030765,0.0257871500372203,0.0,0.0257871500372203,0.0554267187912145,0.0314770037615574,0.047356573682049,0.0268939435787168,0.0014292971135398,0.0314770037615574,0.0268939435787168
2024-219563,5.67476194904124,5.099380107281164,0.05606342709391856,0.0248480773126901,0.0,0.0248480773126901,0.0222377417638846,0.0117476957337641,0.0164287413153349,0.0086789322544755,0.0005525651266086,0.0131963594888893,0.0086789322544755
2024-219624,6.164036453345852,5.958017017517335,0.041923431418789514,0.0191541578788855,0.0,0.0191541578788855,0.0282074318000246,0.0147272282045332,0.0215182243591746,0.0112347626306636,0.0005402896020555,0.0147272282045332,0.0112347626306636
2024-224279,6.162848547819743,5.792307324190475,0.044792622866614555,0.0231637492752119,0.0,0.0231637492752119,0.0189843595038726,0.0106088008600171,0.0137085284873988,0.0076605717868448,0.0004397489436981,0.0110791514584172,0.0076605717868448
2024-224701,7.946754437924871,8.08925786933529,0.06413570395044481,0.0282252718971917,0.0,0.0282252718971917,0.0504844949630986,0.0275938172763102,0.0413547700924191,0.0226036918913052,0.0014249385969258,0.0275938172763102,0.0226036918913052
2024-224926,7.445003128666505,7.392439724592651,0.049547327485542046,0.0248973166726366,0.0,0.0248973166726366,0.0256733296799374,0.0142355935346967,0.0205127055804792,0.0113740812968565,0.0006391970190824,0.0142355935346967,0.0113740812968565
2024-22886,6.941927513341191,6.126496331844371,0.05648897929482523,0.0259982497666208,0.0,0.0259982497666208,0.0315579586553464,0.0186009263888092,0.0257940841953521,0.0152035772219762,0.0008204516912463,0.0186009263888092,0.0152035772219762
2024-27366,8.19641163516012,6.925120141515646,0.06650195101835503,0.0291241269569035,0.0,0.0291241269569035,0.0330037772940342,0.0189335663633954,0.0282713766181287,0.0162186885644948,0.0009612061999688,0.0189335663633954,0.0162186885644948
2024-29182,5.833358921713758,5.698479222396962,0.050849922987310114,0.0253030272137658,0.0,0.0253030272137658,0.028177601346379,0.0157340665830674,0.0218189834984109,0.0121834834313518,0.000712978613686,0.0157340665830674,0.0121834834313518
2024-32912,6.660806429148908,6.511225540615836,0.045370553251110377,0.0245941935678795,0.0,0.0245941935678795,0.0546897414956497,0.030375507694883,0.0443340160350966,0.0246237815061946,0.0013450500885213,0.030375507694883,0.0246237815061946
2024-35227,7.833488209345918,7.514997188925261,0.05513669463223348,0.0305063865261319,0.0,0.0305063865261319,0.0226810818296708,0.0150799999078779,0.0176366853801858,0.0117261255836814,0.0006919178491267,0.0150799999078779,0.0117261255836814
2024-35269,6.748110548492149,6.853607868514294,0.05230779176052699,0.0276447659090909,0.0,0.0276447659090909,0.0254312248976561,0.0154668856996972,0.0198595273797231,0.0120782636805078,0.0007030402590771,0.0154668856996972,0.0120782636805078
2024-35284,7.633050551786853,7.178268634907865,0.06137502926735946,0.0255801779842948,0.0,0.0255801779842948,0.0297837260790926,0.0164465780084338,0.0234504369998994,0.01294933482891,0.0007618730141386,0.0164465780084338,0.01294933482891
2024-35620,8.170867678127683,5.929387721860949,0.050408587849715934,0.0259087780007251,0.0,0.0259087780007251,0.0384778206513438,0.0197126846531262,0.0295587587126562,0.0151433339876563,0.0009969133132073,0.0197126846531262,0.0151433339876563
2024-38986,6.694660338123496,6.050070366407271,0.04153674423890265,0.0208406410611158,0.0,0.0208406410611158,0.0219635326489854,0.0119887892448362,0.0173725137771434,0.0094827826495755,0.0004577341003716,0.0119887892448362,0.0094827826495755
2024-41849,6.593393711127534,6.385701449749944,0.05699054720894535,0.0252324637703265,0.0,0.0252324637703265,0.0266458311613574,0.0160659712025012,0.0209112345497465,0.0126083247338216,0.0006723399694091,0.0160659712025012,0.0126083247338216
2024-42497,6.877994659993973,6.510014864430243,0.04620636004812753,0.0256971261551171,0.0,0.0256971261551171,0.0366453705443337,0.0226786746620586,0.0286729149340255,0.0177447710240767,0.0009416807098787,0.0226786746620586,0.0177447710240767
2024-43037,7.244374321965712,7.161808307149316,0.059584689500075894,0.0230398000573357,0.0,0.0230398000573357,0.0417079192436261,0.0219759710504541,0.0347177347645957,0.0182928313845505,0.0009609421201806,0.0219759710504541,0.0182928313845505
2024-43983,7.846333548583254,6.612088689741347,0.040527934190081105,0.0206463190299712,0.0,0.0206463190299712,0.036335822086467,0.0178162860226787,0.0271990456873387,0.0133363152306388,0.0007502009750134,0.0182491861832218,0.0133363152306388
2024-44060,7.415725996399208,6.9373192618206545,0.05494003030377571,0.0286540360070689,0.0,0.0286540360070689,0.0294701419641565,0.0177130915989586,0.0220010413547258,0.013223772768476,0.0008444385089743,0.0177130915989586,0.013223772768476
2024-58819,5.881861622535609,5.717893447977957,0.050905727448710435,0.0220412163312302,0.0,0.0220412163312302,0.0218263824666986,0.0113028211894685,0.0167957800676078,0.0086977170463982,0.0004810800176766,0.0113028211894685,0.0086977170463982
2024-73340,6.770656013627773,6.880738795736341,0.05393237524874174,0.0257113622062713,0.0,0.0257113622062713,0.0293217852108875,0.0161342296248565,0.0226825803109545,0.0124810258512262,0.0007539030400916,0.0161342296248565,0.0124810258512262
2024-73918,5.920604242979596,5.900001450508808,0.050833676912701714,0.0251833448440423,0.0,0.0251833448440423,0.0213647362449952,0.012327942493117,0.0171277990701811,0.0098831326326492,0.0005380355203597,0.012327942493117,0.0098831326326492
