query_id,ql,IDF-avg,IDF-max,IDF-sum,IDF-std,SCQ-avg,SCQ-max,SCQ-sum,avgICTF,SCS-1,SCS-2
2024-105741,434,5.479678527091627,13.828567600461941,2378.180480757766,2.8332436270595114,118.15316560399987,207.16374680844623,51278.47387213594,12.372112499820567,3.610561267376088,75.17570471975326
2024-121840,513,4.707334149508048,12.332181561301834,2414.8624186976285,1.920476752348072,108.45494979342902,193.77901082930993,55637.389244029095,11.538697625119543,2.5358826095124893,97.90071129500903
2024-127266,559,5.42215140585738,13.364588145351508,3030.9826358742757,2.156934189032541,120.43136036361784,202.03347962025597,67321.13044326237,12.32028138505067,3.1935769122074795,100.93005978402611
2024-129925,554,5.808685722020376,18.223105408505287,3218.011889999288,3.0828318449353342,122.45398007414917,202.7709791081966,67839.50496107862,12.664623827110477,3.550881661061288,98.60904244364512
2024-141577,449,5.278333284265889,13.765088543637543,2369.971644635384,2.921601569431041,113.32648517030505,200.9186168256501,50883.591841466965,12.187922248260291,3.3773506135191447,70.42408956227568
2024-142395,593,4.868786988758897,13.643987730258782,2887.1906843340257,2.317345956313697,109.9143179970868,198.17934945449608,65179.19057227247,11.676255783677567,2.464367489131563,106.8154121274586
2024-143869,636,5.401049228816173,12.951327797920657,3435.0673095270863,2.8564251206577564,116.61959995352419,202.79101604713313,74170.06557044138,12.269785069103312,2.9569021138189573,89.74850114271055
2024-145979,675,5.455905616832168,12.771472160428395,3682.7362913617135,2.9103428856660636,117.39432742949928,203.29660867501073,79241.17101491202,12.299989980114193,2.901246288175999,89.21402643233009
2024-152259,511,6.2313361827986755,14.637818888683185,3184.212789410123,3.069799856471305,129.1509407682843,204.67780761441344,65996.13073259327,13.145271463363422,4.1480919824258,95.63412215874054
2024-152817,660,4.614654437062428,10.804298098719622,3045.6719284612022,2.0116002707669596,106.82154891374688,191.31019607160133,70502.22228307294,11.368060136162958,2.001737921917142,79.7922694891953
2024-153051,467,5.981380394871812,13.695828645749314,2793.304644405137,3.143309471284236,124.93180445464377,205.84356485068727,58343.15268031864,12.86065739596832,3.993378656258658,88.71245324251464
2024-158261,614,5.248127808407118,20.383341353779166,3222.350474361971,2.4421183112094558,116.65399746694574,211.80909084142195,71625.55444470469,12.010551521564345,2.7484566761941664,96.51193623482766
2024-158677,494,5.777726145534981,13.243666730987602,2854.1967158942803,2.825142136501216,123.86452301841628,211.7429109860505,61189.074371097646,12.57169731248853,3.623330080903852,56.05173193790994
2024-158743,530,6.304018528525204,12.815133389224535,3341.129820118358,2.5207144156275234,133.19660095987166,202.94683027808915,70594.19850873198,13.236777795881379,4.186929246430816,78.08608971765655
2024-18963,440,6.105049778958751,15.69498570383758,2686.22190274185,2.5838437134529255,130.14300003691042,196.08113266772588,57262.92001624059,13.012510463211985,4.231150749687325,136.51608399505264
2024-19025,437,5.336794107787427,13.0638052476001,2332.1790251031057,2.4436047711134736,116.86568098869486,195.98193833917546,51070.302592059656,12.355220967405561,3.583731497904962,53.83531720986329
2024-213469,482,6.051830914173507,17.425225434815474,2916.9825006316305,2.428896911557466,129.77767895433843,197.9542244009115,62552.84125599113,12.994473597783845,4.081584261553884,78.86188751533517
2024-213789,542,5.220186762541514,19.071880257942873,2829.341225297501,2.2667338657521605,116.45821497946801,237.1119504260624,63120.35251887166,12.107603990619427,3.0254549492655567,84.90288000138011
2024-213817,556,5.098431116889267,12.492619249831952,2834.7277009904324,1.963989178929357,115.6362415700465,193.92918365739206,64293.75031294585,11.940194645837964,2.8212535731144577,115.81098655538868
2024-213978,512,5.89054372003017,20.203791933448453,3015.9583846554474,2.4119451432223906,127.26435875406278,204.4533066164147,65159.35168208015,12.786747790293163,3.7867477902931626,109.29329060027314
2024-214096,482,6.436398953184378,13.842688102510685,3102.3442954348698,3.22516244989296,131.79070343962607,206.6226254356176,63523.11905789976,13.309259395443062,4.396370059213101,63.81568240190747
2024-214257,510,5.872862007353106,13.643987730258782,2995.159623750084,3.2777748043095674,122.44309886617334,198.20040396559313,62445.980421748405,12.744580056765724,3.750226619906865,92.25941415577047
2024-214467,454,5.105706978251606,14.133128563379216,2317.990968126229,2.2007894341988212,114.82226701248139,210.6091920955553,52129.30922366656,11.964705927686671,3.138157440395757,72.31924589009633
2024-215044,573,4.887682152060179,13.428864717919554,2800.641873130483,2.300816685710191,110.21640676528267,201.46121077681258,63154.001076506975,11.53960210422203,2.377210775465125,81.75716318739688
2024-215952,480,6.369847740778041,15.388783438847412,3057.5269155734595,3.4123901366407683,129.55515781785846,209.99534546917914,62186.47575257206,13.248792585416322,4.341901989807804,72.68065284098296
