query_id,clarity-score-k10,clarity-score-k100,wig-norm-k100,wig-no-norm-k100,wig-norm-k1000,wig-no-norm-k1000,nqc-norm-k100,nqc-no-norm-k100,smv-norm-k100,smv-no-norm-k100,sigma-x0.5,sigma-max,RSD
2024-219624,6.166728294060872,6.022608029859309,0.04760711325166933,23.60841496821816,0.0,23.60841496821816,0.0537567495523877,28.463206499150136,0.0435285509423988,23.04756415517397,1.2691116507753455,28.463206499150136,23.04756415517397
2024-224279,8.1932676780186,7.469840317664072,0.04790263107295365,23.601895859074272,0.0,23.601895859074272,0.0358335732244577,18.139107831478547,0.0279270375530381,14.136785701364456,0.8457402635021639,18.139107831478547,14.136785701364456
2024-224701,8.793441027814598,9.077168114763213,0.05084691956455794,32.50550591986406,0.0,32.50550591986406,0.0647072349760952,46.55944685840944,0.048700270178763,35.0417946650937,2.1033414095735004,46.55944685840944,35.0417946650937
2024-224926,8.958075616163955,7.4794615670866,0.05088877005784259,26.929198055512533,0.0,26.929198055512533,0.0704477360333229,44.85350286137277,0.0588199005540795,37.45015420453143,1.89710103620382,44.85350286137277,37.45015420453143
2024-22886,5.811983586321536,5.9198401912028356,0.040759164549760175,26.918132192940188,0.0,26.918132192940188,0.0864872070700766,52.78108988003645,0.0635399282908333,38.77691024722525,2.328074072910513,56.8924208207248,38.77691024722525
2024-27366,7.205034617017523,7.340733638892142,0.046944803846210394,17.852272306582563,0.0,17.852272306582563,0.0442530375995363,15.918407061295603,0.0350278688617236,12.599990989916575,0.7900172776203593,16.00081861495915,12.599990989916575
2024-29182,5.007208947066743,4.818068401860933,0.043837379507472525,19.038037244863617,0.0,19.038037244863617,0.053394608850023,22.79835826035501,0.0409245395843851,17.473904860050105,1.016528551961663,22.80367772420836,17.473904860050105
2024-32912,6.220353430406208,6.539405950335951,0.03805210307557843,23.08140801549853,0.0,23.08140801549853,0.0785901484379113,40.72355428225748,0.0612142020023374,31.71975021852388,1.813971282094027,42.59240547223495,31.71975021852388
2024-35227,9.127920750830416,7.341158638573707,0.05657966306565873,31.49682280165718,0.0,31.49682280165718,0.0478362174873625,33.95904238517173,0.0381609303529374,27.0905334782238,1.5066888657009925,33.95904238517173,27.0905334782238
2024-35269,7.026616453653109,6.121096613068182,0.06031236014552731,23.091238545292864,0.0,23.091238545292864,0.0390247715169283,20.998463206649973,0.0334975626990729,18.02438068199352,0.9011303082729432,20.998463206649973,18.02438068199352
2024-35284,7.671842508308168,7.924820115722034,0.04636269971699654,27.79910542622337,0.0,27.79910542622337,0.0570375878887057,39.225427243641,0.045635896904674,31.384348812672275,1.5855939189756123,39.225427243641,31.384348812672275
2024-35620,7.590791088797489,7.200423004209258,0.0651763923240561,22.76932464463322,0.0,22.76932464463322,0.079758244011781,42.66731086036846,0.0651954423097655,34.87682355819041,1.8160413509901168,42.66731086036846,34.87682355819041
2024-38986,6.006136829937069,5.57415908714,0.03754413256007359,23.330781303446265,0.0,23.330781303446265,0.0519553505303021,33.85375628155495,0.0415878369757578,27.098354315465684,1.2121589207663692,33.85375628155495,27.098354315465684
2024-41849,9.2483328619565,7.293401236594091,0.042563897161503446,22.73258285480073,0.0,22.73258285480073,0.0696179207543719,38.66847070056453,0.0552442491056699,30.684780653739008,1.5825951517277108,38.66847070056453,30.684780653739008
2024-42497,6.9850659363201295,6.538055626432697,0.04270202312162928,29.039774963588723,0.0,29.039774963588723,0.0715219509782035,48.753791832784906,0.0534615769874903,36.44272226710968,2.076981361363856,51.25651638923054,36.44272226710968
2024-43037,6.990219006176252,7.167763428621125,0.04570983010042901,27.697577356655938,0.0,27.697577356655938,0.08409916630414,58.28014735191419,0.0707026983664195,48.99648664852485,2.3293431643391926,58.28014735191419,48.99648664852485
2024-43983,7.926178202635073,6.84722776874308,0.044013291808588685,21.5195028525916,0.0,21.5195028525916,0.0518300117408378,27.343290542356645,0.043461554206978,22.928451377668384,1.1153560855068163,27.343290542356645,22.928451377668384
2024-44060,7.355057016287637,7.318520719095148,0.044182230805734996,22.55111364311709,0.0,22.55111364311709,0.1050805474635323,54.037094818502055,0.0836787399123887,43.031332745080846,2.3696833675310773,54.037094818502055,43.031332745080846
2024-58819,5.976052871819252,5.52844969801909,0.05429737063869512,18.224199525220563,0.0,18.224199525220563,0.0461255027404066,17.9896334047089,0.0389551279547646,15.19308038947058,0.840600365142279,17.9896334047089,15.19308038947058
2024-73340,7.539775848238575,7.420227429574429,0.04969064775307066,24.78533179906936,0.0,24.78533179906936,0.0841165047627632,44.90916144238953,0.067978510373659,36.29320911031536,2.084855480323086,44.90916144238953,36.29320911031536
2024-73918,6.10614620399812,5.6248912312164645,0.052023300740063526,19.761110925781026,0.0,19.761110925781026,0.0374126841404453,16.74514474607682,0.0289161647825836,12.942278158073048,0.7393162013305489,16.74514474607682,12.942278158073048
2024-79081,7.878765299812183,7.294715808049901,0.05314021050924108,29.31244912231485,0.0,29.31244912231485,0.0326956829689352,23.43651927030568,0.0274507282094387,19.67689499790208,0.9583905435462512,23.43651927030568,19.67689499790208
2024-79154,6.525471802499168,6.423996829823219,0.04440544919069577,25.04395114949488,0.0,25.04395114949488,0.0467108360819982,28.77386330909769,0.0335713293802569,20.679930476870297,1.1698238969896269,43.5698169976035,20.679930476870297
2024-88894,6.782296831957146,6.609432537356876,0.04099862163617597,20.553941732786573,0.0,20.553941732786573,0.0401640706013359,22.38084669495845,0.0323231986671831,18.0116343595126,0.8255299668913847,22.38084669495845,18.0116343595126
2024-94706,8.976818123273006,8.281341823179691,0.056495495395761666,27.496560869239417,0.0,27.496560869239417,0.0436813504534855,32.11644415219677,0.037236751699966,27.378092571901,1.2010869115948437,32.11644415219677,27.378092571901
2024-96063,5.495485527103098,5.651372259501144,0.03586378166840767,22.956888138417263,0.0,22.956888138417263,0.0360534382274805,21.48768623357472,0.0269952267104547,16.08903310964479,0.8276747483936078,27.30069243932848,16.08903310964479
2024-96359,8.24745914824469,8.279707640011932,0.04137845353538548,30.42547416810664,0.0,30.42547416810664,0.0660941978271049,49.950894899186906,0.0506469500379017,38.276589496182886,2.0109473086503127,49.950894899186906,38.276589496182886
