query_id,clarity-score-k10,clarity-score-k100,wig-norm-k100,wig-no-norm-k100,wig-norm-k1000,wig-no-norm-k1000,nqc-norm-k100,nqc-no-norm-k100,smv-norm-k100,smv-no-norm-k100,sigma-x0.5,sigma-max,RSD
2024-105741,5.542646672766719,6.232504834380289,0.17406154695962398,0.0784038111762178,0.0,0.0784038111762178,0.0239729658542063,0.0121810180312279,0.0171758405213915,0.0087272982560835,0.0018795718881671,0.013019227841691,0.0087272982560835
2024-121840,5.8369795063227645,5.195303539393697,0.18172470411627747,0.0847320045216184,0.0,0.0847320045216184,0.0253447735900574,0.0135820677449164,0.0199115179195721,0.0106704281388348,0.0021475134704321,0.0135820677449164,0.0106704281388348
2024-127266,7.03519653960273,6.579332517144477,0.17050579414259923,0.0860650474850877,0.0,0.0860650474850877,0.0240482880660047,0.0143394203816053,0.0183553513597833,0.0109448580571553,0.0020697170543357,0.0143394203816053,0.0109448580571553
2024-129925,8.726410387091823,7.982407471822327,0.18341485634308388,0.0863230668990214,0.0,0.0863230668990214,0.0500877120432438,0.0270016534555867,0.0404179723546899,0.0217888188216022,0.0043237249175278,0.0270016534555867,0.0217888188216022
2024-141577,5.879711476943935,6.1895322404236,0.1854423863111706,0.0769337816689193,0.0,0.0769337816689193,0.024955498335811,0.0111949661789395,0.0199272336376906,0.0089393008150691,0.0019199208604063,0.0111949661789395,0.0089393008150691
2024-142395,5.4959620188122935,5.744189483928119,0.14570706536411326,0.0727446273806597,0.0,0.0727446273806597,0.0336507012785686,0.0174815578221021,0.0258051112941074,0.0134057695101,0.0024479077256073,0.0218599727227643,0.0134057695101
2024-143869,7.207083555841506,6.700684552603152,0.15278757479641422,0.0702278590190916,0.0,0.0702278590190916,0.0177049478354863,0.0094693043855607,0.0142372963228075,0.0076146675924044,0.0012433805805309,0.0094693043855607,0.0076146675924044
2024-145979,7.761698636703263,7.498882833221728,0.211350529762413,0.0863870035265362,0.0,0.0863870035265362,0.0510970708165869,0.031212561909116,0.0410899107273592,0.0250997045803538,0.0044141228368281,0.031212561909116,0.0250997045803538
2024-152259,7.112916703322758,7.358294180636115,0.1307830940242671,0.0675675497264779,0.0,0.0675675497264779,0.0314409969744843,0.0156110228222368,0.0230665238520701,0.0114529456739736,0.0021243911265235,0.017864423787237,0.0114529456739736
2024-152817,6.429720757107055,5.860679299988293,0.16015277144248222,0.0858204946946958,0.0,0.0858204946946958,0.0255754932533313,0.0147238467601235,0.0210422165641229,0.0121140331142244,0.0021949014830617,0.0147238467601235,0.0121140331142244
