query_id,clarity-score-k10,clarity-score-k100,wig-norm-k100,wig-no-norm-k100,wig-norm-k1000,wig-no-norm-k1000,nqc-norm-k100,nqc-no-norm-k100,smv-norm-k100,smv-no-norm-k100,sigma-x0.5,sigma-max,RSD
2024-105741,6.276931939625259,6.305869932437261,0.11126316889585815,0.0650177624334744,0.0,0.0650177624334744,0.0219144195610254,0.0141050629686612,0.0169485982699349,0.0109088468057417,0.0014248265248862,0.0141050629686612,0.0109088468057417
2024-121840,5.377734643853719,5.176955094412901,0.11107747171500952,0.0577187883624137,0.0,0.0577187883624137,0.028295887719539,0.0159185069693862,0.021962004356007,0.0123552341904926,0.0016332043548106,0.0170385713217833,0.0123552341904926
2024-127266,6.705498866171022,6.472019764791113,0.103704093781615,0.0548284848305727,0.0,0.0548284848305727,0.0244044582928622,0.016223108914986,0.0204396863031853,0.0135874868888897,0.0013380594713085,0.016223108914986,0.0135874868888897
2024-129925,8.94500559501744,7.8334449013374154,0.10707024079439799,0.0586941501417081,0.0,0.0586941501417081,0.0820382382653669,0.0498084506861024,0.0682701892551129,0.0414493585764834,0.0048151646741086,0.0498084506861024,0.0414493585764834
2024-141577,6.60417194949043,6.2685843096763705,0.11189694248016943,0.050380960362121,0.0,0.050380960362121,0.0258827667654406,0.0132982290881154,0.0193257792055338,0.0099293341206736,0.0013039986464716,0.0164521732116992,0.0099293341206736
2024-142395,5.3355141511345545,5.582367308902783,0.1041998236739253,0.0511216126114946,0.0,0.0511216126114946,0.0373989914135551,0.0205028085025344,0.0299792314884786,0.0164351609235817,0.0019118967511043,0.0205028085025344,0.0164351609235817
2024-143869,6.947645345918202,6.7257204001921895,0.09861610573769998,0.0528129699509911,0.0,0.0528129699509911,0.0186381943816692,0.0117297457824583,0.0146358048161644,0.0092108852552869,0.0009843383998198,0.0117297457824583,0.0092108852552869
2024-145979,7.135383627314023,7.0355255310560825,0.10638282865679649,0.0491932542004394,0.0,0.0491932542004394,0.0360798671112566,0.0236133234022151,0.0301184062764154,0.0197117041914607,0.0017748860743221,0.0236133234022151,0.0197117041914607
2024-152259,7.930551699135838,8.162312247828567,0.12467012513909086,0.0580200205437931,0.0,0.0580200205437931,0.0311058485647461,0.0181376333519536,0.0250306994733099,0.0145952504283832,0.0018047619727586,0.0181376333519536,0.0145952504283832
2024-152817,5.478268419540974,5.793498185338723,0.11222699100365394,0.0585213020463357,0.0,0.0585213020463357,0.0198868102681059,0.0129595509409238,0.0158677150193767,0.0103404446634397,0.001163802030438,0.0129595509409238,0.0103404446634397
2024-153051,7.718305801205557,7.0831357948243125,0.07711034545091486,0.0584530279130451,0.0,0.0584530279130451,0.0523421033697305,0.0301331165110149,0.0364205896772742,0.0209671717697886,0.0030595544292983,0.035822537734551,0.0209671717697886
2024-158261,8.193278842922144,6.528365739397456,0.09375872919303771,0.0533168853172135,0.0,0.0533168853172135,0.0317454555111375,0.0192238862913277,0.0232809254945069,0.0140980766304095,0.00169256881083,0.0194751773822576,0.0140980766304095
2024-158677,6.085767595466132,6.094611845389963,0.09190499810994006,0.0499631049146274,0.0,0.0499631049146274,0.0464050399444092,0.0258181674276448,0.0368140635711247,0.0204820781990463,0.0023185398793099,0.0258181674276448,0.0204820781990463
2024-158743,8.334084699189482,7.725295176547025,0.1201559658913765,0.0514111870138508,0.0,0.0514111870138508,0.0308515720948292,0.0170829915086644,0.0246791058413845,0.0136652017029777,0.0015861159426385,0.0170829915086644,0.0136652017029777
2024-18963,6.582918369537968,6.464124658529082,0.13427586276478126,0.067088418647663,0.0,0.067088418647663,0.0330263522026829,0.0173050588560108,0.0257395485552065,0.013486939155176,0.0022156857429787,0.0173050588560108,0.013486939155176
2024-19025,6.287478321129876,6.9478178051197,0.13329903977358232,0.0655098458132091,0.0,0.0655098458132091,0.0192400825331166,0.0120235912609336,0.015870573330065,0.0099179037547748,0.0012604148401778,0.0120235912609336,0.0099179037547748
