query_id,ql,IDF-avg,IDF-max,IDF-sum,IDF-std,SCQ-avg,SCQ-max,SCQ-sum,avgICTF,SCS-1,SCS-2
2024-105741,145,5.3790643390915855,13.828567600461941,779.96432916828,2.592465318262287,118.07443536066707,207.16374680844623,17120.793127296725,12.219005381898327,5.039096291883393,15.084490902131936
2024-121840,157,4.457006473918181,12.684992316583736,699.7500164051543,1.964079015074489,103.33831229377233,192.13713424759283,16224.115030122257,11.300858991662269,4.0062382427706416,25.511846971854453
2024-127266,42,4.8834557460607915,9.725409556902779,205.10514133455328,2.0082921629439565,111.72189997721253,175.98494674578816,4692.319799042927,11.700385616625917,6.308068193847157,21.42230771173813
2024-129925,141,5.700955654494126,13.178122217626301,803.8347472836716,2.8754471492381013,121.90393878777306,202.7709791081966,17188.455369076,12.548292156429273,5.408740804030479,20.19481727870859
2024-141577,52,5.229373688607638,10.613762369893445,271.9274318075972,3.0696879519043385,111.19937228004915,186.52220123214312,5782.367358562556,12.145916776664937,6.445477058523845,33.0211622056062
2024-142395,78,4.681032845151449,17.65247227655493,365.12056192181313,2.37458159567263,106.45030907188281,185.87048094497536,8303.124107606858,11.425772765474035,5.140370546611786,23.28746828046104
2024-143869,160,5.336306696862301,12.301256453585285,853.8090714979681,2.752015473927294,115.79339198746986,197.45683146790168,18526.942717995178,12.24904296481727,4.927114869929908,25.463133878584348
2024-145979,31,6.166294895096921,12.771472160428395,191.15514174800455,4.026170032221286,121.82638403769312,203.29660867501073,3776.6179051684876,12.893997039400723,7.939800729013848,35.31516666797622
2024-152259,50,5.680786357938878,12.1463762288399,284.0393178969439,3.05918595705252,120.61109301261389,201.17991774335673,6030.554650630695,12.522501395644174,6.878645205869449,30.936468549963273
2024-152817,171,4.708863146509213,18.143670941010882,805.2155980530753,2.4985180323176954,106.34721212316106,189.311778055084,18185.373273060537,11.466028273952746,4.048175759066848,20.346832485870934
2024-153051,136,5.698406163895013,13.695828645749314,774.9832382897218,3.0445939809467344,120.82984296067116,205.84356485068727,16432.858642651274,12.577762705904899,5.49029986465456,19.242140367619548
2024-158261,151,5.530419599393683,16.357501348843904,835.0933595084462,2.3415823946476455,122.35161487051558,211.80909084142195,18475.093845447856,12.293298076985307,5.0548933376602285,24.27123988233294
2024-158677,144,5.359484855631139,13.999741148101513,771.765819210884,2.759224345971605,117.15377700302376,211.7429109860505,16870.14388843542,12.139370700237698,4.969445698795386,12.830676267902794
2024-158743,120,6.616019317022327,18.629097768181122,793.9223180426792,2.9189063811515705,135.97500587216172,204.54805570667295,16317.000704659407,13.526907581426675,6.620016985818157,17.94604575384158
2024-18963,109,5.57465656558177,11.968337803860628,607.6375656484128,2.53730788590052,121.14048368762967,192.31807367606075,13204.312721951635,12.534589160551704,5.766404835774778,24.65992897899933
2024-19025,146,5.189396558096848,11.112525368949848,757.6518974821398,2.3423296732538526,114.75315794179222,190.60938223373293,16753.961059501664,12.206669692091973,5.016845133211955,17.50141020451783
2024-213469,36,5.912141571515188,10.791222086643243,212.83709657454673,2.278912182909198,128.7109972775317,190.7770531824057,4633.5959019911425,12.810455254155302,7.64053025271299,36.32923368569548
2024-213789,130,5.278113870293625,19.071880257942873,686.1548031381711,2.443853940824756,117.1910507604323,237.1119504260624,15234.8365988562,12.109807148048583,5.087439335020129,19.63137867298528
2024-213817,140,5.196288028012488,12.713474436030003,727.4803239217484,2.1227013626816817,116.41746963565497,194.0696918974672,16298.445748991693,12.111265442423528,4.981982425478562,19.427072032486418
2024-213978,143,5.653717592883283,11.645982005405415,808.4816157823093,2.3231105501156,123.65489280009508,192.71114017240635,17682.649670413593,12.572726476076884,5.412855139298495,20.010923371196384
2024-214096,40,7.186793861663011,13.129365752603631,287.47175446652045,3.529524811707614,141.03139252206583,198.43384878860763,5641.255700882634,14.008671959687518,8.686743864800157,31.845920254358088
2024-214257,132,5.752618600976346,13.643987730258782,759.3456553288776,2.8328124279350244,123.19080608123089,198.20040396559313,16261.186402722476,12.633965054275391,5.589570934916938,19.18471941178432
2024-214467,95,5.429135583723833,12.082589107210316,515.7678804537643,2.267389943713543,120.0002777136572,193.61053279869415,11400.026382797436,12.33504991362511,5.765194305294162,23.201635145187304
2024-215044,150,4.718445500967636,8.895017226588411,707.7668251451454,2.06889423845225,108.02496649454696,175.04524632279887,16203.744974182044,11.45137567256271,4.22255698206683,20.333549783718176
2024-215952,53,6.1947762922816185,15.388783438847412,328.32314349092576,3.758778844351797,125.13383549858422,209.99534546917914,6632.093281424962,12.971564571349154,7.243644116785954,22.628383876051288
2024-216592,153,4.365099161527813,11.294696774015913,667.8601717137554,2.0731070529393323,101.89517421567722,196.9331820834454,15589.961654998613,11.026135669521704,3.7687478268290517,17.29940748119372
2024-217279,145,4.9302602519263985,13.711086432343086,714.8877365293278,2.446486354833799,110.30077554059841,202.34775932398003,15993.61245338677,11.778032924260135,4.5981238342452,11.835554861981862
2024-217812,135,5.601465322344694,17.203791933448453,756.1978185165337,3.6821124764321516,114.37241891750108,191.24326856977558,15440.276553862645,12.535846153675108,5.459030556624277,28.37882031642329
2024-219563,63,4.820435675704451,16.399729584233203,303.68744756938037,3.0907362569888592,103.93050701292418,189.57065844681796,6547.621941814224,11.757030147434012,5.779750223934095,20.049624460355606
2024-219624,148,5.27235649824722,18.22699932460978,780.3087617405886,2.6445507066042975,115.891863281589,196.66671991141453,17151.995765675172,12.074539581173857,4.865086215544907,21.743365931367798
