query_id,ql,IDF-avg,IDF-max,IDF-sum,IDF-std,SCQ-avg,SCQ-max,SCQ-sum,avgICTF,SCS-1,SCS-2
2024-105741,140,6.59684924336358,13.828567600461941,923.5588940709011,3.2285545440620704,135.26523274656614,207.16374680844623,18937.13258451926,13.322151984629471,6.192868967684505,74.34016088941932
2024-121840,145,4.879821736644976,7.794640826924948,707.5741518135214,1.2322240818466648,114.85109941502007,163.54796579684083,16653.40941517791,11.531071911050535,4.351162821035601,74.79030333565416
2024-127266,194,6.085897058214392,8.716919478664739,1180.664029293592,1.4604723979615983,135.35148426969806,169.8034008136691,26258.187948321418,12.822354042190323,5.222441200003195,151.72311686208818
2024-129925,136,7.617833692587423,14.114975508010415,1036.0253821918895,3.013703100179752,151.5733136523785,209.99926626303164,20613.970656723475,14.246796164093245,7.159333322842906,110.37849183246536
2024-141577,162,6.478165715634851,12.615077297866188,1049.4628459328458,2.358656018454195,137.00424145833819,203.83962214227134,22194.687116250785,13.331845917741225,5.9919959148565995,65.37895715885537
2024-142395,221,5.596870198761661,11.460103376120896,1236.908313926327,2.002545910164573,125.24187870723843,198.20040396559313,27678.455194299695,12.283955579835471,4.496053020444039,135.72959879959353
2024-143869,188,6.212910330032346,15.175298017623156,1168.0271420460808,2.7915357199326762,132.01886208392958,206.04955236035664,24819.54607177876,12.87790739627954,5.323318544601902,56.19347335927314
2024-145979,192,6.254688508069717,12.771472160428395,1200.900193549386,2.486009577240167,134.19474330746507,203.29660867501073,25765.390715033293,12.943690136942095,5.358727636220939,50.67064259380908
2024-152259,191,7.469021826165771,18.54892741949714,1426.5831687976622,3.1990456008007553,147.48107916759884,204.76329985554014,28168.886121011376,14.271263369005464,6.693834540969715,45.581457137371274
2024-152817,198,5.836668871731681,9.167464850862283,1155.6604366028726,1.4755334530409128,131.6399273853234,179.31144255347948,26064.70562229403,12.471437911155107,4.842081291075497,124.20340893860774
2024-153051,89,6.368851701908283,13.695828645749314,566.8278014698373,2.7397824361866454,134.73638571187783,205.84356485068727,11991.538328357128,13.08911540854822,6.613381977581823,63.916600940256615
