query_id,clarity-score-k10,clarity-score-k100,wig-norm-k100,wig-no-norm-k100,wig-norm-k1000,wig-no-norm-k1000,nqc-norm-k100,nqc-no-norm-k100,smv-norm-k100,smv-no-norm-k100,sigma-x0.5,sigma-max,RSD
2024-213817,5.590254911879863,5.5343587755056936,0.10027177942882477,10.768469153102302,0.0,10.768469153102302,0.0443321094686672,5.1416363813089365,0.0326326792115581,3.7847369020938935,0.4773889533052981,6.796619188967595,3.7847369020938935
2024-213978,6.815906918551762,7.215627782803812,0.13714976457701417,11.508393489536054,0.0,11.508393489536054,0.0635163119962455,6.973016167464029,0.049088239800484,5.389058007356587,0.7309707114569326,6.973016167464029,5.389058007356587
2024-214096,6.825458729412236,6.13365863637173,0.09379629396189251,14.52157358458219,0.0,14.52157358458219,0.1007783019188982,16.492351287392786,0.0768149483058552,12.57075270629776,1.4634595270445214,16.74311328711007,12.57075270629776
2024-214257,10.067830358432284,8.297424642391379,0.10422769863718098,11.4174778151547,0.0,11.4174778151547,0.1339413131428744,15.139020136996898,0.1205914910702166,13.630126275640553,1.5292719713414575,15.139020136996898,13.630126275640553
2024-214467,7.936055798857454,6.849168874764435,0.15128934611032183,11.914407304289686,0.0,11.914407304289686,0.0588332102982604,6.538146022315251,0.0483343632652826,5.371407124003095,0.7009628305124049,6.538146022315251,5.371407124003095
2024-215044,6.528853987826286,6.097983180112628,0.10794232264337371,10.687155750994467,0.0,10.687155750994467,0.0489546739503446,5.919176443122916,0.0398146200587122,4.814040052283088,0.5231862252464853,5.919176443122916,4.814040052283088
2024-215952,10.70687908268568,7.941720675851975,0.09171022975282088,12.168223589784644,0.0,12.168223589784644,0.0666131847768792,8.692331870355533,0.0534619453425723,6.97623110062954,0.8105641263927055,8.693657662564387,6.97623110062954
2024-216592,7.443788825086927,5.680706468089145,0.09603300116229176,12.612953066869364,0.0,12.612953066869364,0.0472537237742185,6.335662577817863,0.0391426306392771,5.248147242819403,0.596009000199028,6.335662577817863,5.248147242819403
2024-217279,6.882789859989612,6.796968404402913,0.1381671059723997,11.159936788102357,0.0,11.159936788102357,0.0387662196693399,4.347863228430925,0.0340865153542222,3.8230064204888783,0.432628561023524,4.347863228430925,3.8230064204888783
2024-217812,7.70796407973914,6.85424946660463,0.09731857975161509,10.386364858769916,0.0,10.386364858769916,0.0630529265361053,6.247259117713737,0.0481111003517306,4.76682886659482,0.6548907004172061,6.400184602326255,4.76682886659482
2024-219563,7.12563303918374,5.262143252871827,0.09466456090929107,8.405561314,0.0,8.405561314,0.0623483782119539,5.240731158890406,0.0531825303644719,4.4702901981223535,0.5240731158890406,5.261135172154364,4.4702901981223535
2024-219624,6.844213209628376,6.1868360210348605,0.10782000115818441,12.399284696550652,0.0,12.399284696550652,0.049059575603752,6.173607731784499,0.0385004500893642,4.844857979788645,0.608303645002872,6.173607731784499,4.844857979788645
2024-224279,7.655493790822312,6.708114465114479,0.09470725303095595,11.362656315156348,0.0,11.362656315156348,0.0372081084701344,4.352816869558067,0.0263658212726618,3.0844242379994484,0.4227829486831954,4.743659590942838,3.0844242379994484
2024-224701,9.460496690443351,9.095043790288548,0.12149233598408864,20.22182150239731,0.0,20.22182150239731,0.065676304815819,12.738635062025033,0.0488278498692751,9.470693610006904,1.328094512922529,12.90211964289401,9.470693610006904
2024-224926,7.32154988509899,7.838937930564963,0.1162315347151996,12.080119505068325,0.0,12.080119505068325,0.0599363155654686,6.714450841010748,0.0478629654392013,5.361916652942671,0.7240378547243483,7.1949995000000015,5.361916652942671
2024-22886,5.771321887245678,5.990679048818945,0.08464457163245559,12.641403245130943,0.0,12.641403245130943,0.0899379442647841,11.4261238843677,0.067384955968181,8.56089007958989,1.1369418204892483,13.222082271689734,8.56089007958989
2024-27366,9.610991825498354,7.585002389162926,0.11060270660610673,10.076688937535934,0.0,10.076688937535934,0.042429187284113,4.078526247421803,0.0332106856208655,3.192393295034697,0.4275457221344623,4.078715177159401,3.192393295034697
2024-29182,4.865848823459171,4.35272804542406,0.11498890301846386,10.21846419822231,0.0,10.21846419822231,0.0346801147397938,3.783716414199757,0.0294428509777201,3.2123134355552354,0.3543775108588256,3.783716414199757,3.2123134355552354
2024-32912,6.1740136223232165,6.908671512725124,0.09274742680472786,13.851253875735411,0.0,13.851253875735411,0.051550115178397,7.756391701191173,0.0376913651129265,5.671160783186459,0.7140337326593791,8.165746072149872,5.671160783186459
2024-35227,9.150941372334344,7.342672131869524,0.08037531303197827,15.505548208071174,0.0,15.505548208071174,0.0586625746905699,9.8807349473834,0.0431362131963565,7.265577610174962,0.9095953798742082,10.8977185649834,7.265577610174962
2024-35269,6.29492836785496,6.027054173022933,0.12392162544918292,12.607872527584629,0.0,12.607872527584629,0.0400431893624551,5.822322944307056,0.0331751401694907,4.823701180269468,0.5048594270797676,5.822322944307056,4.823701180269468
2024-35284,8.39581288758964,8.106509357368013,0.11880919876047312,13.893944002839133,0.0,13.893944002839133,0.0436215824599775,6.1210657776528565,0.035640889206773,5.001199289568543,0.6060758240141583,6.1210657776528565,5.001199289568543
2024-35620,7.677788113068008,6.422576676676518,0.10283280910806167,11.160954694733512,0.0,11.160954694733512,0.0778880609314185,9.32225884128824,0.0634041882311002,7.58871446077625,0.8693051193162059,9.32225884128824,7.58871446077625
2024-38986,5.828560553144142,5.515484871872792,0.07181414130340989,12.152633802502931,0.0,12.152633802502931,0.048297863753372,8.090495747433575,0.0371608567143674,6.224907891450743,0.5869462516379106,8.109169203859206,6.224907891450743
2024-41849,9.080172260323517,7.224282669926108,0.09113563552416579,12.381659299289412,0.0,12.381659299289412,0.0615872329196875,8.694432049091246,0.0489379677181264,6.908701930166701,0.7625521351975524,8.694432049091246,6.908701930166701
2024-42497,7.178355448564133,6.531092522824856,0.07967633367734449,15.676378441872156,0.0,15.676378441872156,0.0695681538319495,13.222539862186856,0.0514380955003443,9.776632420507305,1.0905767069720198,13.637124069713009,9.776632420507305
2024-43037,7.612001484568537,7.039673941137561,0.09481912185590251,15.437134685786386,0.0,15.437134685786386,0.0769510140556535,15.714481823215753,0.0612730545243923,12.51282147991044,1.1879031681849646,15.714481823215753,12.51282147991044
