query_id,ql,IDF-avg,IDF-max,IDF-sum,IDF-std,SCQ-avg,SCQ-max,SCQ-sum,avgICTF,SCS-1,SCS-2
2024-105741,463,6.292341674788803,13.828567600461941,2913.3541954272164,2.9747116057139986,132.35349811180066,207.16374680844623,61279.66962576371,12.972576533785768,4.117708150525532,174.17985300681812
2024-121840,477,4.907216765359001,8.325198811250115,2340.742397076244,1.253147786328827,115.36605548565319,168.8747985874829,55029.60846665657,11.556284309289934,2.658438853284423,176.14061050800746
2024-127266,627,5.963092209576046,10.83486758881768,3738.858815404181,1.5207268775664973,133.2837162206207,194.740444749306,83568.8900703292,12.674937027295357,3.3826153944933175,567.4981707017184
2024-129925,371,7.803230322210409,19.374676492652036,2894.9984495400618,3.5275615395238162,150.57165732012766,209.99926626303164,55862.08486576735,14.469444726457226,5.934169349836424,280.5321553407452
2024-141577,520,6.439110166027843,12.615077297866188,3348.3372863344784,2.6224649715039683,135.13175922187946,203.83962214227134,70268.51479537733,13.272769282691426,4.250401469662972,256.5630701286165
2024-142395,572,5.636701863462152,15.897293879130695,3224.193465900351,2.124941667461802,125.39491119383558,204.2645527866128,71725.88920287395,12.323230009152068,3.163358672373679,245.30558541505218
2024-143869,564,6.597043682342374,15.175298017623156,3720.7326368410986,2.902266934016022,137.2622617011886,208.6350132824976,77415.91559947038,13.283692039743132,4.144140687344338,166.77161946284062
2024-145979,553,6.431090448152206,14.728058502482055,3556.39301782817,2.6848152780683363,135.8245821857051,208.4636678170255,75110.99394869492,13.140612076897272,4.029476406662564,154.11795469891973
2024-152259,548,7.343663592559631,18.54892741949714,4024.3276487226776,3.037138579641101,147.1293371212741,204.76329985554014,80626.87674245819,14.098752029030104,5.000719946069577,255.6162750065805
2024-152817,741,5.93481953051721,13.314142347047984,4397.701272113252,1.6589637458267112,132.6407251879463,201.8270378729878,98286.7773642682,12.582930660929643,3.049600928623809,400.0716964689468
2024-153051,395,6.379238188958049,13.695828645749314,2519.7990846384296,2.7105628489201714,135.1510147834345,205.84356485068727,53384.65083945663,13.074478575275931,4.448769732211465,191.44896989828626
2024-158261,599,5.773486764976297,13.508822856401382,3458.318572220802,1.9444065468513116,128.95722648412175,211.80909084142195,77245.37866398893,12.405534192225849,3.179121999437063,302.57446430733194
2024-158677,616,5.571372754233215,14.906241456938846,3431.9656166076606,2.3712174239332002,122.70097609453349,217.1552415678761,75583.80127423262,12.31974395857453,3.052957417879629,308.94515809255574
2024-158743,423,6.910087978872975,12.20847581740406,2922.967215063268,2.3732734716113306,143.41863364495413,201.7015923201958,60666.0820318156,13.795752456645973,5.071238603526023,250.35453432816732
2024-18963,504,7.129514260506544,13.392195196197946,3593.275187295298,2.1843142649321856,149.65602067719482,201.81618063913723,75426.63442130618,13.716386285489156,4.73910636198924,326.01522738507884
2024-19025,402,6.28658886426726,12.616832401538717,2527.208723435438,1.976452164839663,135.28855306297032,199.8418214910381,54385.99833131408,13.240707903367035,4.589656212188107,182.2067294041283
2024-213469,632,7.025522726470468,17.425225434815474,4440.130363129336,2.248943564865548,147.8708431222215,202.01767041377326,93454.37285324399,13.683910351314106,4.380129603137004,298.93506614511244
2024-213789,545,5.799099678296704,11.70487908843262,3160.509324671704,1.9223006801935762,128.80564152660176,191.7047242401903,70199.07463199797,12.521480016227875,3.431367596563586,159.21860075980032
2024-213817,709,5.777342559286796,11.870684174061024,4096.135874534339,1.7876839764983725,129.66002734237776,215.31250878243026,91928.95938574582,12.372512293658257,2.902870476418741,263.1918180957921
2024-213978,537,6.573054770538159,14.033014527230447,3529.7304117789913,1.9228581383765342,141.43652990453293,208.68955816037362,75951.4165587342,13.308151854710896,4.239373576725484,188.07060602839638
2024-214096,436,7.4266409122042605,13.131759132767717,3238.015437721057,2.8176264313124326,150.66945229073443,200.50827887975467,65691.88119876021,14.038904183665041,5.270719858888114,203.283740208281
2024-214257,445,7.560495266592919,13.643987730258782,3364.420393633849,2.648097236672115,154.5765897395389,198.20040396559313,68786.5824340948,14.093559777711231,5.295898251857471,756.2576439434536
2024-214467,528,6.038655007724219,11.889317158407863,3188.409844078388,1.9058812570592172,133.18063240318892,197.6678051982718,70319.37390888375,12.717828838753578,3.6734347193951233,305.7543195683621
2024-215044,495,5.707835182489814,17.872684411786693,2825.3784153324577,2.0883917630471367,126.70670796764199,198.66422635307256,62719.82044398279,12.354061894387977,3.4027771794210047,106.19680769067762
2024-215952,367,7.950045620355453,15.388783438847412,2917.6667426704507,3.290594968919581,153.3387775888737,209.99534546917914,56275.33137511664,14.767449919486534,6.247813666643321,91.6644331222911
2024-216592,589,5.280094080184806,9.879898738120175,3109.9754132288513,1.112399280375785,124.06199699747707,188.08145845496557,73072.51623151399,11.685484654896744,2.4833608310662836,314.90891970178353
2024-217279,632,5.767684632527738,13.587047589290968,3645.1766877575305,1.6695936697023477,130.11894982870928,199.54922949176304,82235.17629174425,12.370237955733028,3.066457207555926,377.4453051104197
2024-217812,485,7.305115325131384,18.00349328296262,3542.9809326887216,3.863279935841571,140.30342709001147,207.47717910308546,68047.16213865556,14.116207667756527,5.194366730682036,233.60075518080748
2024-219563,452,5.568920254002966,16.8864755474669,2517.1519548093406,2.68272182382485,121.06291117795871,207.62470277971008,54720.43585243734,12.302792363520004,3.4826134011048158,142.71321454706523
2024-219624,743,5.7692544491869375,12.570642106611789,4286.556055745896,1.6797756206096426,130.61224006525364,198.91739140125338,97044.89436848345,12.247241131884179,2.7100227313455836,665.5681677499282
2024-224279,582,5.244380911532294,13.291029970638508,3052.229690511795,1.646087820930204,119.79804075658299,199.86676766898182,69722.4597203313,12.03024578692973,2.8453704440214462,170.55554203065344
2024-224701,375,7.3820990630368035,13.930839594953586,2768.2871486388017,2.695619759081296,149.17197984526527,205.9593240493655,55939.492441974486,14.211979760668628,5.661232975285385,167.6183771684654
2024-224926,496,6.24537494903784,11.40947977230925,3097.705974722769,2.0406266949731076,135.88616352070932,195.84804215524358,67399.53710627182,12.979065825209993,4.024869514823118,382.6143426095161
2024-22886,514,5.7083252219986385,11.965082302774793,2934.0791641073,2.1062140683507127,127.37064182327958,200.88693277891073,65468.509897165706,12.301491471631136,3.2958669224372574,252.84706601078457
2024-27366,388,6.383141960174299,13.744360314811155,2476.659080547628,2.1397373846499597,135.95198575054744,207.99646280039647,52749.3704712124,13.361270774395917,4.7613579322087904,297.61816160847366
2024-29182,487,5.682832238113501,12.891971167927936,2767.5392999612745,1.698398593787105,126.94580426049133,199.93003287752717,61822.60667485928,12.527297148287735,3.5995191862053932,216.7671845779161
2024-32912,510,6.453917889322048,11.974870927783499,3291.498123554244,1.9572560051685648,139.6236280860458,198.4657975020191,71208.05032388335,13.143094559967716,4.148741123108858,267.57498021434196
2024-35227,475,6.743048912398396,12.48022175368885,3202.9482333892374,1.7932894424752963,144.92190545262952,199.3194363583413,68837.90508999903,13.431961587731271,4.540177884512961,257.7249081837141
2024-35269,484,5.421592779930646,12.570642106611789,2624.0509054864324,1.887656864152805,122.40501770277241,198.91739140125338,59244.028568141846,12.128036741952865,3.2091735046782706,124.64151833599932
2024-35284,466,6.439231084770613,16.162191028981677,3000.6816855031057,2.559498088255157,136.08506869229564,206.356653781103,63415.64201060977,13.214838647390838,4.350652502736558,155.27908927793604
2024-35620,391,6.757958367419497,13.88186383856109,2642.3617216610232,3.1645566505900287,137.56916745926733,205.9294616067491,53789.54447657353,13.53928888405691,4.928264086749557,204.6271765538514
2024-38986,686,6.539628849013015,24.75838078512609,4486.185390422928,3.639754689995816,131.03130949799424,218.09291948860135,89887.47831562406,13.307821049544586,3.885756283371773,252.88662194282313
2024-41849,571,6.410337207282081,17.24465318917365,3660.302545358068,2.130589108297144,138.07867870294325,199.04047447860913,78842.9255393806,13.136582585006044,3.9792356496432006,160.26222889525542
2024-42497,580,6.19625534721366,12.458171242893737,3593.828101383923,2.0267554408036186,135.2540259959496,197.428399823685,78447.33507765077,12.902743466176162,3.7228343761612273,244.295363600526
2024-43037,523,6.568240939227172,22.588455783683777,3435.190011215811,2.7732970180102123,137.94053874732333,216.3417560086901,72142.90176485009,13.214624155286987,4.1839570190400455,235.19181154312076
2024-43983,564,6.826851316756379,13.225659605172844,3850.3441426505983,2.3751119992212573,141.88995657001036,195.3872360523014,80025.93550548585,13.760983123453242,4.621431771054448,339.5629088651532
2024-44060,440,7.149563420420471,17.678896001299275,3145.807904985007,3.2025027255064145,142.62627981070506,211.4658908304246,62755.563116710226,14.006213262862188,5.224853549337528,89.97430152832992
2024-58819,552,6.449497266390463,13.392195196197946,3560.1224910475353,2.885480382326224,134.32393070873073,204.8059966994065,74146.80975121936,13.244499566431486,4.135975109653318,576.214207158125
2024-73340,458,6.067588970763167,13.417557069117077,2778.9557486095305,2.1634025404129864,132.28853420628218,201.402271568115,60588.14866647724,12.80569648852094,3.9664927004239967,136.35728931226882
2024-73918,525,6.424466420297622,13.350980231057443,3372.8448706562517,2.0811669639383172,138.37101714942156,196.03318142029372,72644.78400344632,13.140971148782285,4.1047975362288,236.06719046126076
2024-79081,454,5.493537561131921,12.258534898042884,2494.0660527538917,1.9085297223491322,123.53423802114612,195.590664822572,56084.54406160035,12.252430430956949,3.4258819436660346,161.96158727944612
2024-79154,710,6.9053672820847165,15.012706461123955,4902.810770280149,2.39685584919852,146.01517824891022,207.0031664057209,103670.77655672627,13.452381180899101,3.980705966507056,168.23631350196612
2024-88894,588,5.296725113394477,12.558785116170846,3114.4743666759523,2.4314746987705647,118.1992210678424,205.66807372576702,69501.14198789133,11.96160676232563,2.7619344174892646,197.39668883786177
2024-94706,538,7.191471455214042,13.564855424624874,3869.011642905155,3.3450289903723367,143.8392985814698,206.88579974336346,77385.54263683075,13.9107344637412,4.839272101184575,528.40884373372
2024-96063,531,5.982419686970216,13.418252511425502,3176.664853781185,2.7196516454907425,127.91741505372454,204.4428365255741,67924.14739352773,12.74220659372188,3.689638542917727,179.94709843477807
2024-96359,467,7.135574145849755,15.036000149962288,3332.3131261118356,3.476643733655194,141.1483913476009,207.27191936266462,65916.29875932961,13.953740843947546,5.086462104237885,249.425357552462
