query_id,ql,IDF-avg,IDF-max,IDF-sum,IDF-std,SCQ-avg,SCQ-max,SCQ-sum,avgICTF,SCS-1,SCS-2
2024-105741,431,6.106481601502535,17.778241207486932,2631.893570247593,2.9558332709694617,129.47276881050905,207.16374680844623,55802.7633573294,12.776882934035106,4.025338874946007,149.89424980936883
2024-121840,503,4.97142285981167,8.873345814486356,2500.6256984852703,1.2273382112672846,116.63454326671263,173.18518787451325,58667.17526315646,11.620525839175214,2.646111249369687,173.3934919104697
2024-127266,681,5.941534359147645,10.83486758881768,4046.184898579546,1.5427807014635428,132.85135769431477,194.740444749306,90471.77458982836,12.650891469322628,3.2393804813105564,518.8548399267174
2024-129925,417,7.672591088848757,19.374676492652036,3199.470484049932,3.567881157909352,148.26348681467377,209.99926626303164,61825.87400171895,14.370368581450945,5.666465008006281,279.60338718630715
2024-141577,529,6.309331895145567,13.37090191928371,3337.636572532005,2.5887601021431528,133.43259604118455,205.70455777280378,70585.84330578665,13.12588006665907,4.078756154545044,209.91751080073448
2024-142395,579,5.617831119946844,13.564855424624874,3252.724218449223,2.121957655914819,125.2546205054705,204.25718578215432,72522.42527266742,12.28150970999336,3.104090172004124,244.21330629029515
2024-143869,624,6.5242171731938035,15.175298017623156,4071.1115160729337,2.731188818009192,137.31623903493391,208.6350132824976,85685.33315779877,13.189908400843636,3.9045061819813878,148.1133276416387
2024-145979,558,6.312888190617257,14.728058502482055,3522.5916103644295,2.564518943683623,134.47741492717753,208.4636678170255,75038.39752936506,13.03460028221145,3.910478970382263,164.20021346986002
2024-152259,526,7.25015865266595,18.54892741949714,3813.58345130229,3.0535569835099503,145.53902820130514,204.76329985554014,76553.5288338865,14.03299023181144,4.994071242519137,198.75416721498615
2024-152817,631,5.8093991496962,10.83486758881768,3665.730863458302,1.5950816596300554,130.83748685532723,194.740444749306,82558.4542057115,12.440766498640096,3.139270303657547,374.0019787653717
2024-153051,360,6.473897912452306,13.695828645749314,2330.60324848283,2.8005143484002786,136.15624537205994,205.84356485068727,49016.24833394158,13.170681811374832,4.678828715045158,191.95679015836393
2024-158261,599,5.820701338696791,14.273557890863943,3486.6001018793777,2.205017054020651,128.78091286580147,211.80909084142195,77139.7668066151,12.439741146439276,3.2133289536504908,294.08025552364245
2024-158677,578,5.497620670884333,12.407234493392789,3177.6247477711445,2.2133564588513166,121.79582375972322,203.0616450175525,70397.98613312002,12.290619122164179,3.1156934396635005,461.62219256925556
2024-158743,490,7.076751877444504,12.20847581740406,3467.6084199478073,2.434273732267107,145.42844659180264,201.7015923201958,71259.93882998331,13.979789249379332,5.043151310376761,380.598206904103
2024-18963,503,6.977150754271471,13.392195196197946,3509.50682939855,2.210821887336062,147.22663876498405,201.81618063913723,74054.99929878698,13.582638197278365,4.608223607472839,254.063132056932
