query_id,ql,IDF-avg,IDF-max,IDF-sum,IDF-std,SCQ-avg,SCQ-max,SCQ-sum,avgICTF,SCS-1,SCS-2
2024-105741,7,5.625610149952837,11.853228857757676,39.37927104966986,3.4617390550807454,116.78265393066833,201.8791205450402,817.4785775146785,12.536824812422282,9.729469890364678,9.729469890364676
2024-121840,7,4.39322612045633,7.794640826924948,30.752582843194304,1.9527235139059336,102.75637325566025,159.0051421289643,719.2946127896217,11.10638534157932,8.299030419521717,8.299030419521715
2024-127266,8,4.494251569849986,7.8891454192206005,35.95401255879988,1.987676321848678,104.70944292121666,167.5531026857059,837.6755433697333,11.244167012205416,8.244167012205416,8.244167012205416
2024-129925,7,5.388860449519759,12.983593725524916,37.722023146638314,3.7182893410792706,111.52265713297473,200.48555064713838,780.6585999308232,12.083260193593437,9.275905271535834,9.275905271535832
2024-141577,6,5.101123300966904,10.613762369893445,30.60673980580142,3.551851923618111,105.65471067597419,186.52220123214312,633.9282640558451,11.859202716411646,9.27424021569049,9.274240215690488
2024-142395,7,4.050725070763797,7.462116529389074,28.355075495346583,1.9678998558452996,96.2733027808646,160.33668798539014,673.9131194660522,10.656899724346646,7.849544802289042,7.849544802289042
2024-143869,6,5.376979881664465,12.301256453585285,32.2618792899868,3.7336402759199334,109.77115877423087,197.45683146790168,658.6269526453851,12.206955071295164,9.621992570574008,9.621992570574006
2024-145979,6,5.512032147465064,12.771472160428395,33.07219288479038,4.423784092369476,108.06062386554235,203.29660867501073,648.3637431932541,12.050845490674396,9.46588298995324,9.465882989953238
2024-152259,7,5.443492922074056,12.1463762288399,38.10445045451839,3.0639311050696074,116.74702726940004,201.17991774335673,817.2291908858001,12.202734784424333,9.39537986236673,9.395379862366728
2024-152817,8,4.1089237583242975,7.466614273182494,32.87139006659438,1.7967469070504585,98.0326177590411,158.57975968111984,784.2609420723287,10.721934683395077,7.721934683395077,7.721934683395076
2024-153051,5,7.641793688926461,13.695828645749314,38.20896844463231,4.7843418288997075,137.93274765753307,205.84356485068727,689.6637382876654,14.274855701045226,11.952927606157864,11.952927606157864
2024-158261,8,4.218696941098923,6.653290734080082,33.749575528791375,2.0712177311163806,99.7036299640819,148.91582980520306,797.6290397126552,10.709006862873728,7.7090068628737285,7.709006862873728
2024-158677,5,3.47909313809692,6.773289335413199,17.3954656904846,2.383149694943936,81.0220697020478,145.8263600480798,405.110348510239,10.254667364365535,7.932739269478173,7.932739269478174
2024-158743,5,6.456995332669466,10.294856411854909,32.28497666334733,3.1210752410048244,132.21069965046098,184.4295092618368,661.0534982523048,13.29144240365772,10.969514308770359,10.969514308770355
2024-18963,6,6.956694880152651,10.38808502401928,41.74016928091591,2.4161290843765335,144.80929142837456,188.64741324362984,868.8557485702473,13.792781020791319,11.207818520070163,11.207818520070159
2024-19025,6,4.9127909670255265,7.8242810650106716,29.476745802153157,2.226348828824492,110.92460986319169,161.11804411620133,665.5476591791503,11.833263909064911,9.248301408343755,9.248301408343753
2024-213469,6,6.09014725513365,9.773762064815017,36.5408835308019,1.9929399174381761,133.1240385777148,190.7770531824057,798.7442314662889,12.948694393364628,10.363731892643472,10.363731892643472
2024-213789,6,4.634799430193847,6.435294130075022,27.80879658116308,0.9741086477111501,110.08288830353037,142.11458314399795,660.4973298211822,11.430003259121987,8.845040758400831,8.84504075840083
2024-213817,6,5.047802515734479,6.919363116792846,30.286815094406876,1.386059064874793,117.7385123589919,149.87463584844016,706.4310741539514,11.682396862608547,9.097434361887391,9.097434361887391
2024-213978,4,6.25293133128358,8.246886771214323,25.011725325134325,1.9811177997822993,136.11881892462924,167.95672857124993,544.475275698517,12.994973250872773,10.994973250872773,10.994973250872775
2024-214096,8,7.634353309630896,13.129365752603631,61.074826477047175,3.5676956359930183,146.6863819297732,198.43384878860763,1173.4910554381856,14.470009857752272,11.470009857752272,11.470009857752272
2024-214257,4,7.355910763166388,13.643987730258782,29.42364305266555,4.529736618955642,136.1994105050379,198.17934945449608,544.7976420201516,14.08122112588265,12.08122112588265,12.08122112588265
2024-214467,4,5.962186944436553,8.246886771214323,23.84874777774621,2.0377767940894675,131.6424364317052,167.95672857124993,526.5697457268208,12.596747487766518,10.596747487766518,10.596747487766518
2024-215044,8,3.9082223608296176,8.458832886071185,31.26577888663694,2.520557603351665,90.23535346191198,171.62843174307005,721.882827695296,9.855259472141245,6.855259472141245,7.230259472141245
2024-215952,9,4.835511855832704,14.538607234233215,43.519606702494336,3.628162185963588,102.34676444981567,209.99534546917914,921.120880048341,11.638599008430516,8.468674006988204,8.468674006988202
2024-216592,5,5.271148142949169,6.086065947925885,26.355740714745846,1.0759366286519518,124.38528640680325,138.869557025408,621.9264320340162,11.614809963754814,9.292881868867452,9.292881868867454
2024-217279,6,3.827958792990046,7.073021150940819,22.967752757940275,1.9686814536616117,91.10581734827515,154.78587219243218,546.634904089651,10.622490659469081,8.037528158747925,8.037528158747925
2024-217812,8,5.245211780189951,17.203791933448453,41.96169424151961,5.015424453218078,96.51858393227856,191.24326856977558,772.1486714582285,12.137231178064102,9.137231178064102,9.137231178064102
2024-219563,7,5.059279077925825,16.399729584233203,35.41495354548078,4.713017889050481,95.24913797000899,189.57065844681796,666.7439657900629,11.979993497335274,9.17263857527767,9.17263857527767
2024-219624,6,4.217418193141421,7.120586700359078,25.30450915884853,1.6216980805691525,101.5194246362593,153.97233862525653,609.1165478175559,10.778846742568723,8.193884241847567,8.193884241847567
2024-224279,6,4.081355514770793,6.148933284056378,24.48813308862476,1.1508062049344099,98.66555009700012,139.3483254275364,591.9933005820008,10.899543889425592,8.314581388704436,8.314581388704436
2024-224701,7,7.182432080649316,13.361240978890486,50.277024564545215,3.5594094185165885,141.02500802188848,205.9593240493655,987.1750561532194,14.055752389741897,11.248397467684294,11.248397467684294
2024-224926,4,5.8679461001007684,9.739354805884306,23.47178440040307,2.3956570344258257,127.72136461908137,185.7387387791669,510.8854584763255,12.696777077081613,10.696777077081613,10.696777077081615
2024-22886,6,4.76195317361352,7.76667903411488,28.57171904168112,2.5751432045423965,107.39555975538593,164.6844605919514,644.3733585323155,11.440519047260166,8.85555654653901,8.855556546539008
2024-27366,5,3.8657632889145135,6.573124223009309,19.328816444572567,1.9894649764888015,90.52448661700782,141.36827169326685,452.6224330850391,10.855590850526056,8.533662755638694,8.533662755638693
2024-29182,7,3.367043169458946,7.537879643115258,23.569302186212628,1.9688873103342075,81.1539493608736,157.10701268160136,568.0776455261151,10.021231812124963,7.213876890067359,7.213876890067358
2024-32912,8,6.0005337213479235,8.9284660833039,48.00426977078339,2.4330678390071014,129.509581111802,175.63258524789833,1036.076648894416,12.739808736274107,9.739808736274107,9.739808736274107
2024-35227,7,5.771645993412854,8.574813244787947,40.40152195388997,2.346250654471771,127.01709295734194,174.2014813446849,889.1196507013937,12.402476819980476,9.595121897922873,9.595121897922871
2024-35269,11,4.087345172129344,8.338009313538524,44.96079689342278,1.738095869687445,97.36713992092626,168.68175643391825,1071.0385391301888,10.776699660332802,7.317268041695505,8.994225512016705
2024-35284,7,5.661956449705548,10.734063530262391,39.63369514793884,2.668125952258955,122.53914429511107,192.57283531765603,857.7740100657775,12.434282001988606,9.626927079931002,9.626927079931002
2024-35620,7,6.5244176098374,13.803639204166087,45.67092326886179,3.876907264880249,128.57585027471865,205.9294616067491,900.0309519230304,13.310172111488628,10.502817189431024,10.502817189431022
2024-38986,7,3.0302667226622426,6.907174661814105,21.2118670586357,1.7440997853817084,74.76727460491666,150.6918444672184,523.3709222344165,9.689905286548084,6.882550364490481,6.882550364490479
2024-41849,8,3.628475594719494,7.66180459554252,29.027804757755952,2.066344751698402,86.69928357604003,159.63536698243564,693.5942686083202,10.234300493582584,7.234300493582584,7.234300493582583
2024-42497,12,4.936488554157877,8.141925271572939,59.23786264989452,2.181875774513162,112.84024496642667,168.72847708601705,1354.08293959712,11.577909232276818,7.992946731555662,7.992946731555662
2024-43037,7,4.8625120801452075,7.405645480758409,34.03758456101645,2.0162723513719705,111.61418173533662,157.42480607292222,781.2992721473564,11.560740228070985,8.753385306013381,8.753385306013381
2024-43983,8,4.668639352077994,10.728123171710587,37.34911481662395,3.1409785489221926,101.08195638495569,188.15217633337906,808.6556510796455,11.55189734682757,8.55189734682757,8.55189734682757
2024-44060,7,4.54944440685061,10.433444343952399,31.84611084795427,3.1616362978284043,98.80724071829476,184.05352327476646,691.6506850280633,11.252929446911663,8.44557452485406,8.44557452485406
2024-58819,8,4.431679298542127,10.944825032622049,35.45343438833702,3.5436257669519073,93.87631404302942,187.00545237023317,751.0105123442354,11.282692711478344,8.282692711478344,8.282692711478344
2024-73340,7,4.253152841875043,8.818801570811397,29.772069893125295,2.09364493697414,99.19708139297133,176.18675617358684,694.3795697507993,11.022251687854679,8.214896765797075,8.214896765797075
2024-73918,7,4.713360445480705,8.722244743245165,32.99352311836495,2.4717798135929625,105.98479909949604,169.7581711899273,741.8935936964723,11.480920064895244,8.67356514283764,8.673565142837639
2024-79081,7,5.104240660362163,8.71427487493739,35.72968462253514,2.233995712173828,115.77849536449223,176.6366299382772,810.4494675514457,11.684199139058807,8.876844217001203,8.876844217001203
2024-79154,7,4.876184188601236,9.536227390336375,34.133289320208654,2.8518731238145434,109.95299001201913,188.6761985659746,769.6709300841339,11.252277626658037,8.444922704600433,8.444922704600431
2024-88894,9,3.5214848868134,5.153723047400415,31.693363981320605,1.3995317701821197,87.20156173971039,123.6700917356095,784.8140556573936,10.049949631839436,6.8800246303971235,6.880024630397125
2024-94706,7,5.023447298861742,12.318874518080317,35.1641310920322,3.498455680811412,106.84439607343322,206.88579974336346,747.9107725140325,11.691755852075705,8.884400930018101,8.8844009300181
2024-96063,7,3.984833427355645,12.382866146599552,27.893833991489515,3.862394440073111,83.49674341409956,198.9681715929677,584.4772038986969,10.433458721639484,7.62610379958188,7.6261037995818794
2024-96359,8,6.48909979992026,15.036000149962288,51.91279839936209,4.207918797392003,125.5568644291271,207.27191936266462,1004.4549154330169,13.288470738352684,10.288470738352684,10.288470738352684
