query_id,clarity-score-k10,clarity-score-k100,wig-norm-k100,wig-no-norm-k100,wig-norm-k1000,wig-no-norm-k1000,nqc-norm-k100,nqc-no-norm-k100,smv-norm-k100,smv-no-norm-k100,sigma-x0.5,sigma-max,RSD
2024-105741,6.335219479342174,6.379683561724986,0.05405913679011055,0.0317324495238095,0.0,0.0317324495238095,0.0227261685511476,0.0151442969247964,0.0185549409339043,0.0123646682586501,0.0007211569964188,0.0151442969247964,0.0123646682586501
2024-121840,5.048175380127649,4.997549489842643,0.04442264931227928,0.0253951416327978,0.0,0.0253951416327978,0.0266318325864353,0.0154520798199433,0.0203882892488229,0.0118295078584027,0.0006763191604734,0.0154704950218867,0.0118295078584027
2024-127266,6.680778016494736,6.542754763833828,0.050553202302240315,0.02830478625,0.0,0.02830478625,0.0249623206227744,0.0169572755887583,0.0196247551929407,0.0133313880226743,0.0007065531495315,0.0169572755887583,0.0133313880226743
2024-129925,8.687037561638569,7.665018547112953,0.05079923591825851,0.0262083480831623,0.0,0.0262083480831623,0.0666449431402819,0.0416641938431022,0.0560923215464616,0.0350670470691545,0.001746653867803,0.0416641938431022,0.0350670470691545
2024-141577,6.748310748924631,6.387839553651767,0.04994730978696931,0.024190298941332,0.0,0.024190298941332,0.0238989582823722,0.012291062411114,0.0190867952698575,0.0098162015732297,0.000578122945237,0.012291062411114,0.0098162015732297
2024-142395,5.680353990188529,5.552658666843804,0.04327344937839623,0.0218306874805663,0.0,0.0218306874805663,0.0366434840175317,0.0190986029245492,0.0288179546984747,0.0150199329741814,0.0007999524477858,0.0190986029245492,0.0150199329741814
2024-143869,6.771084699018833,6.577268833563931,0.041197278492985,0.025145265021464,0.0,0.025145265021464,0.018188787874712,0.0116065436494203,0.0142739174733681,0.0091084049879543,0.0004573618915288,0.0116065436494203,0.0091084049879543
2024-145979,7.453062759288879,7.249061442527919,0.05100162604985103,0.0251804131550485,0.0,0.0251804131550485,0.038090409960999,0.0249927120590683,0.0317311366469449,0.0208201267021292,0.0009591322600631,0.0249927120590683,0.0208201267021292
2024-152259,7.698687396186325,8.000012312453325,0.04894110134597033,0.0228815861851691,0.0,0.0228815861851691,0.0320608356898062,0.0179395505192828,0.0248403202607944,0.0138993314006276,0.0007336027750048,0.0179395505192828,0.0138993314006276
2024-152817,5.434166401769371,5.682311667431975,0.0512559186719054,0.0267411523634872,0.0,0.0267411523634872,0.0223782123138886,0.014633765804505,0.0179524601236983,0.0117396373481481,0.0005984191851081,0.014633765804505,0.0117396373481481
2024-153051,7.502003254057313,6.852307589475559,0.03744780371156294,0.0247488338618206,0.0,0.0247488338618206,0.0524900539747274,0.0279224002019812,0.0374197715673502,0.0199056727522768,0.0012990676252185,0.0317309314033733,0.0199056727522768
2024-158261,8.195079495942231,6.519166854011367,0.04775890705045515,0.0255000081001738,0.0,0.0255000081001738,0.0321496512612125,0.0192089115575531,0.023164027761997,0.013840142680917,0.0008198163675786,0.0195022522350304,0.013840142680917
2024-158677,6.760082701320519,6.144558924546334,0.044389013156144255,0.0215639415869834,0.0,0.0215639415869834,0.0469537173990181,0.0246145482111616,0.0370963831790356,0.0194470376958735,0.0010125072192841,0.0246145482111616,0.0194470376958735
2024-158743,8.370010991984035,7.575563853566587,0.04982469411120219,0.0241057570060266,0.0,0.0241057570060266,0.0321584992165065,0.0174722326272603,0.0266849002905184,0.0144983378226763,0.0007752049677916,0.0174722326272603,0.0144983378226763
2024-18963,6.718381911624786,6.472305475473098,0.04791586160473721,0.0250692484517297,0.0,0.0250692484517297,0.0378733353921692,0.0191545552669958,0.0296457061097728,0.0149934065808783,0.0009494560546419,0.019172368601872,0.0149934065808783
2024-19025,6.221500711972519,6.9123658130406,0.06122806171548731,0.0269944797803416,0.0,0.0269944797803416,0.0231721176240595,0.0134740972349875,0.0189680802030548,0.0110295382219032,0.0006255192606703,0.0134740972349875,0.0110295382219032
2024-213469,6.679684561393706,6.779417990186253,0.04670195804027072,0.0227994598000732,0.0,0.0227994598000732,0.0234692927207369,0.0122720588985059,0.0175306475773009,0.0091667500234252,0.0005350871959225,0.0122720588985059,0.0091667500234252
