query_id,clarity-score-k10,clarity-score-k100,wig-norm-k100,wig-no-norm-k100,wig-norm-k1000,wig-no-norm-k1000,nqc-norm-k100,nqc-no-norm-k100,smv-norm-k100,smv-no-norm-k100,sigma-x0.5,sigma-max,RSD
2024-105741,7.397719660288905,6.9368069920037225,0.40727972934416873,4.694791588330337,0.0,4.694791588330337,0.0684403938248083,0.8501153102367938,0.0500230658795084,0.6213490570789098,0.3213133852307254,0.8762608968916925,0.6213490570789098
2024-121840,5.194947199706871,5.837380342192091,0.44834278879989337,4.908499860016872,0.0,4.908499860016872,0.0500083259177526,0.6494416229458013,0.0353334096683182,0.4588633292172541,0.245465860766967,0.7947482887962597,0.4588633292172541
2024-127266,7.850880107476687,6.940969322943678,0.41232733652977466,5.2049440698674765,0.0,5.2049440698674765,0.0413535900565181,0.6087994884484628,0.0328296280903246,0.4833113826399855,0.2152431233324046,0.6832494999999987,0.4833113826399855
2024-129925,7.461793181339748,7.608627177703214,0.46215453466710205,6.045428723066226,0.0,6.045428723066226,0.0420198294848232,0.6720946074201377,0.0332496448965408,0.5318181274788576,0.2540278841058958,0.6720946074201377,0.5318181274788576
2024-141577,6.826292227209713,6.192501370943481,0.3928972171858724,4.043893210487636,0.0,4.043893210487636,0.0580378236011033,0.5748922072528696,0.0395380760258336,0.3916434212497101,0.2346987608119808,0.7152314420968144,0.3916434212497101
2024-142395,6.419419549416424,5.484431689232068,0.47463156930757877,4.137464789007435,0.0,4.137464789007435,0.0351221334755242,0.3844715600194868,0.0275906644019342,0.302026805745674,0.1453165905698008,0.3844715600194868,0.302026805745674
2024-143869,6.470217276117903,5.923173337265121,0.42452104778163147,4.4612956727809845,0.0,4.4612956727809845,0.0530205364416722,0.5794030136096721,0.0396930637253237,0.4337617513009071,0.236540289795759,0.5794030136096721,0.4337617513009071
2024-145979,8.487720763443162,7.383509073891365,0.3440978306476376,6.599845550539622,0.0,6.599845550539622,0.098947483556252,1.599610149852244,0.0826021145767765,1.3353667635332291,0.6530381090858225,1.6417901711666691,1.3353667635332291
2024-152259,8.35391926136037,8.143768200321967,0.37070573663618284,4.7305579922263705,0.0,4.7305579922263705,0.0773556154678202,0.9681736012949382,0.0563525933145891,0.7053022961777259,0.365935224994887,1.3502213813236237,0.7053022961777259
2024-152817,6.359185697462319,6.1786334109490735,0.45281022791096937,4.610098268368888,0.0,4.610098268368888,0.0447261746164592,0.5831992158358495,0.0355886536451089,0.4640520920124305,0.206192060150103,0.5831992158358495,0.4640520920124305
2024-153051,7.967251040023166,7.353294435855821,0.37046643890040304,5.237475831613486,0.0,5.237475831613486,0.0856205873773095,1.0027328363662225,0.0628193979897603,0.7357000816579817,0.4484357570772093,1.102738934917466,0.7357000816579817
2024-158261,6.350113994781656,6.745741895873154,0.39479793857359335,4.719841933773684,0.0,4.719841933773684,0.0470869799605755,0.6285984195477646,0.0365130335998488,0.4874391017002248,0.2222431025526854,0.6285984195477646,0.4874391017002248
2024-158677,7.155512003962018,6.990527019629561,0.4600411423329402,3.843553946696063,0.0,3.843553946696063,0.0466632219528784,0.4010446299201499,0.0346919887884591,0.2981584901897959,0.1793526109025402,0.4116241801193381,0.2981584901897959
2024-158743,8.572239052134572,7.854405304496574,0.46573116123742603,5.354653360488512,0.0,5.354653360488512,0.0570743968940719,0.683372809328482,0.0456641482230896,0.5467536926359733,0.3056136111266976,0.683372809328482,0.5467536926359733
2024-18963,6.5431316623227085,6.736810884570775,0.4822446100300368,6.765660815207156,0.0,6.765660815207156,0.0641194633448621,1.0626144696197943,0.0548485920377933,0.9089737264980154,0.4338105406444456,1.0626144696197943,0.9089737264980154
2024-19025,5.121393023916661,6.925522051387223,0.5105658599691227,5.216690140323275,0.0,5.216690140323275,0.043009718358211,0.549588029976627,0.0366924108651373,0.4688640282298889,0.2243683736973603,0.549588029976627,0.4688640282298889
2024-213469,6.708833608499467,6.53882354731149,0.4908493091182753,4.718307951299323,0.0,4.718307951299323,0.0489891579115995,0.5661895927087013,0.0432107286214385,0.4994057028489079,0.2311459333017582,0.5661895927087013,0.4994057028489079
